time_armenia,project_timezone,sun_altitude_deg,sun_azimuth_deg,sun_enu_x_east,sun_enu_y_north,sun_enu_z_up,sun_above_horizon
2026-06-21T21:30:00+04:00,Asia/Yerevan,-8.987278582799638,311.5082448348616,-0.739666640724511,0.6545915391244786,-0.15621516413576264,False
2026-06-21T21:40:00+04:00,Asia/Yerevan,-10.39340439034668,313.3462194134928,-0.715287248316842,0.6751428414641358,-0.1804059201219659,False
2026-06-21T21:50:00+04:00,Asia/Yerevan,-11.757116230144876,315.2250972226986,-0.689546747587029,0.6949861729903436,-0.20376334862871276,False
2026-06-21T22:00:00+04:00,Asia/Yerevan,-13.075982162878194,317.14625463842754,-0.6624941230114976,0.7140837759753452,-0.2262430062212304,False
2026-06-21T22:10:00+04:00,Asia/Yerevan,-14.347490992205262,319.11087719159127,-0.6341808554346933,0.7323993118323308,-0.24780211990144324,False
2026-06-21T22:20:00+04:00,Asia/Yerevan,-15.56905997094694,321.11992838018,-0.6046608240970955,0.7498979302343448,-0.268399668465643,False
2026-06-21T22:30:00+04:00,Asia/Yerevan,-16.738044992097002,323.17411610632087,-0.5739902041040977,0.7665463354005098,-0.2879964605278778,False
2026-06-21T22:40:00+04:00,Asia/Yerevan,-17.851753498960186,325.27385738202827,-0.5422273595303639,0.7823128494241025,-0.30655520906138767,False
2026-06-21T22:50:00+04:00,Asia/Yerevan,-18.90746030722245,327.419242173776,-0.5094327323628239,0.7971674725223227,-0.3240406023166222,False
2026-06-21T23:00:00+04:00,Asia/Yerevan,-19.902426468402027,329.6099974990775,-0.4756687274938777,0.8110819400931495,-0.34041937098098274,False
2026-06-21T23:10:00+04:00,Asia/Yerevan,-20.833921216619753,331.84545313351117,-0.4409995939838126,0.8240297764708958,-0.3556603514526719,False
2026-06-21T23:20:00+04:00,Asia/Yerevan,-21.699246928047582,334.124510514092,-0.4054913028175598,0.8359863452787002,-0.369734545108893,False
2026-06-21T23:30:00+04:00,Asia/Yerevan,-22.49576688577307,336.44561660921545,-0.3692114213888912,0.8469288962820817,-0.38261517345553575,False
2026-06-21T23:40:00+04:00,Asia/Yerevan,-23.22093548606916,338.8067446379939,-0.33222898495066944,0.8568366086546848,-0.39427772905375524,False
2026-06-21T23:50:00+04:00,Asia/Yerevan,-23.872330351979347,341.20538353240227,-0.2946143652749058,0.8656906305742766,-0.404700022126977,False
