source_panel_thermal_name,case_key,snapshot_code,wind_code,equivalent_panel_count,ku_central_min_mm_per_C,ku_central_max_mm_per_C,ku_upper_mm_per_C,u_rms_central_min_mm_mean,u_rms_central_min_mm_p95,u_rms_central_min_mm_max,u_rms_central_max_mm_mean,u_rms_central_max_mm_p95,u_rms_central_max_mm_max,u_rms_central_mid_mm_mean,u_rms_central_mid_mm_p95,u_rms_central_mid_mm_max,u_rms_upper_mm_mean,u_rms_upper_mm_p95,u_rms_upper_mm_max,u_peak_to_peak_central_max_mm_mean,u_peak_to_peak_central_max_mm_p95,u_peak_to_peak_central_max_mm_max,u_peak_to_peak_upper_mm_mean,u_peak_to_peak_upper_mm_p95,u_peak_to_peak_upper_mm_max,u_max_abs_from_mean_central_max_mm_mean,u_max_abs_from_mean_central_max_mm_p95,u_max_abs_from_mean_central_max_mm_max,u_max_abs_from_mean_upper_mm_mean,u_max_abs_from_mean_upper_mm_p95,u_max_abs_from_mean_upper_mm_max,panels_u_rms_upper_ge_0p01_mm_count,panels_u_rms_upper_ge_0p01_mm_fraction,panels_u_rms_upper_ge_0p025_mm_count,panels_u_rms_upper_ge_0p025_mm_fraction,panels_u_rms_upper_ge_0p05_mm_count,panels_u_rms_upper_ge_0p05_mm_fraction,panels_u_rms_upper_ge_0p1_mm_count,panels_u_rms_upper_ge_0p1_mm_fraction,panels_u_rms_upper_ge_0p2_mm_count,panels_u_rms_upper_ge_0p2_mm_fraction,max_u_rms_upper_panel_id,max_u_rms_upper_panel_x_m,max_u_rms_upper_panel_y_m,max_u_rms_upper_panel_delta_rms_C,max_u_rms_upper_panel_u_rms_mm
panel_thermal_summer_solstice_peak_v10.csv,summer_solstice,peak,v10,3737,0.08,0.096,0.16,0.013968373984276552,0.06228464515145689,0.2702328786622247,0.016762048781131862,0.07474157418174827,0.3242794543946696,0.015365211382704209,0.06851310966660258,0.2972561665284471,0.027936747968553104,0.12456929030291378,0.5404657573244493,0.04513070729193408,0.18219259638509808,0.8368637503073496,0.07521784548655681,0.3036543273084968,1.394772917178916,0.02554972557025514,0.10514584887303134,0.5347089385453182,0.04258287595042523,0.17524308145505224,0.8911815642421971,2781,0.7441798233877441,616,0.16483810543216484,317,0.08482740165908483,204,0.05458924270805459,126,0.03371688520203372,P_0001_0041,-25.8255,5.494500000000002,3.377910983277808,0.5404657573244493
panel_thermal_winter_solstice_axis_v00.csv,winter_solstice,axis,v00,3737,0.08,0.096,0.16,0.035754679137779674,0.11562355878835702,0.5727928258002306,0.042905614965335605,0.13874827054602842,0.6873513909602768,0.039330147051557636,0.12718591466719273,0.6300721083802536,0.07150935827555935,0.23124711757671404,1.1455856516004612,0.11441088834129585,0.35395718637489215,1.771782809663915,0.19068481390215977,0.5899286439581536,2.9529713494398586,0.06313539306696384,0.21796340106890588,0.956548732996428,0.10522565511160639,0.36327233511484314,1.5942478883273798,3240,0.867005619480867,3065,0.8201766122558202,1558,0.4169119614664169,446,0.11934706984211935,224,0.05994112924805994,P_0017_0062,-13.2975,21.9375,7.159910322502883,1.1455856516004612
panel_thermal_winter_solstice_axis_v02.csv,winter_solstice,axis,v02,3737,0.08,0.096,0.16,0.0224309580858808,0.07659761616500418,0.44043701126437285,0.02691714970305696,0.09191713939800503,0.5285244135172474,0.024674053894468875,0.0842573777815046,0.48448071239081014,0.0448619161717616,0.15319523233000837,0.8808740225287457,0.07063341379679494,0.21942913807784895,1.2897931734896209,0.11772235632799158,0.3657152301297482,2.149655289149368,0.039186522522467175,0.1308630065266553,0.7722386083568822,0.06531087087077864,0.21810501087775885,1.2870643472614702,3139,0.83997859245384,2076,0.5555258228525555,516,0.13807867273213809,270,0.07225046829007226,148,0.039603960396039604,P_0017_0062,-13.2975,21.9375,5.5054626408046605,0.8808740225287457
panel_thermal_winter_solstice_axis_v05.csv,winter_solstice,axis,v05,3737,0.08,0.096,0.16,0.0183019036626558,0.05461840547350513,0.3862581336415668,0.021962284395186958,0.06554208656820616,0.4635097603698801,0.020132094028921375,0.06008024602085565,0.42488394700572346,0.0366038073253116,0.10923681094701027,0.7725162672831336,0.05723228906912788,0.16762963300011446,1.1072660737007807,0.09538714844854647,0.2793827216668574,1.845443456167968,0.03190466390200443,0.09980657692301187,0.6932738513526979,0.05317443983667405,0.16634429487168645,1.1554564189211634,3032,0.8113459994648113,1376,0.3682097939523682,410,0.1097136740701097,195,0.05218089376505218,126,0.03371688520203372,P_0017_0062,-13.2975,21.9375,4.828226670519585,0.7725162672831336
panel_thermal_winter_solstice_axis_v10.csv,winter_solstice,axis,v10,3737,0.08,0.096,0.16,0.015137709982405968,0.04287844664713682,0.33791760707832147,0.018165251978887166,0.051454135976564175,0.4055011284939858,0.016651480980646564,0.047166291311850496,0.3717093677861536,0.030275419964811937,0.08575689329427363,0.6758352141566429,0.04702064525799962,0.1241486463014097,0.9505064731744098,0.07836774209666603,0.20691441050234952,1.584177455290683,0.02637081058962639,0.07514959861355912,0.6177921442070514,0.04395135098271065,0.12524933102259853,1.0296535736784191,2848,0.7621086432967621,842,0.22531442333422533,319,0.08536259031308537,167,0.04468825260904469,112,0.02997056462402997,P_0017_0062,-13.2975,21.9375,4.223970088479018,0.6758352141566429
panel_thermal_winter_solstice_evening_v00.csv,winter_solstice,evening,v00,3737,0.08,0.096,0.16,0.029563802521075426,0.08638153416592195,0.7267592096292194,0.035476563025290515,0.10365784099910635,0.8721110515550633,0.032520182773182964,0.09501968758251414,0.7994351305921413,0.05912760504215085,0.1727630683318439,1.4535184192584387,0.09992546934326611,0.27552352630557997,2.404618631793217,0.1665424489054435,0.4592058771759666,4.007697719655361,0.05505377131863703,0.16463054698180937,1.640597372160191,0.09175628553106173,0.27438424496968233,2.734328953600318,3201,0.8565694407278566,2833,0.7580947283917581,1333,0.3567032378913567,369,0.09874230666309874,153,0.04094193203104094,P_0059_0057,19.588500000000003,18.0225,9.084490120365242,1.4535184192584387
panel_thermal_winter_solstice_evening_v02.csv,winter_solstice,evening,v02,3737,0.08,0.096,0.16,0.016945429416722665,0.047336904454123155,0.5071775851281084,0.020334515300067198,0.05680428534494779,0.6086131021537301,0.018639972358394933,0.05207059489953548,0.5578953436409193,0.03389085883344533,0.09467380890824631,1.0143551702562168,0.05801759895945757,0.15877812790964585,1.6533943734668102,0.09669599826576264,0.26463021318274305,2.75565728911135,0.03216379209631511,0.09245226509823659,1.1933872773756897,0.05360632016052518,0.15408710849706098,1.9889787956261495,2742,0.7337436446347337,1713,0.4583890821514584,317,0.08482740165908483,181,0.048434573187048434,114,0.030505753278030505,P_0059_0057,19.588500000000003,18.0225,6.339719814101355,1.0143551702562168
panel_thermal_winter_solstice_evening_v05.csv,winter_solstice,evening,v05,3737,0.08,0.096,0.16,0.013760890307911944,0.03263696814738345,0.4268540356719949,0.016513068369494337,0.03916436177686014,0.5122248428063939,0.015136979338703139,0.03590066496212179,0.4695394392391944,0.027521780615823888,0.0652739362947669,0.8537080713439898,0.04703887884950829,0.11400716300734809,1.3691254068804775,0.07839813141584716,0.19001193834558014,2.281875678134129,0.026294241385765055,0.06676845874464783,1.0021033012961253,0.04382373564294176,0.11128076457441305,1.6701721688268756,2594,0.6941396842386941,810,0.21675140487021674,229,0.06127910088306128,154,0.04120952635804121,103,0.027562215681027562,P_0060_0056,20.371500000000005,17.2395,5.335675445899937,0.8537080713439898
panel_thermal_winter_solstice_evening_v10.csv,winter_solstice,evening,v10,3737,0.08,0.096,0.16,0.011434750502074001,0.02291417346287669,0.35806298580332147,0.0137217006024888,0.02749700815545203,0.4296755829639858,0.0125782255522814,0.02520559080916436,0.39386928438365365,0.022869501004148002,0.04582834692575338,0.7161259716066429,0.03888644129269388,0.07858960935930953,1.1337400900898866,0.06481073548782311,0.13098268226551588,1.8895668168164776,0.022001358967615386,0.04821496962941144,0.8368058347212587,0.0366689316126923,0.08035828271568575,1.3946763912020979,2463,0.6590848274016591,358,0.0957987690660958,177,0.04736419587904737,139,0.037195611453037195,96,0.02568905539202569,P_0060_0056,20.371500000000005,17.2395,4.475787322541518,0.7161259716066429
panel_thermal_winter_solstice_morning_v00.csv,winter_solstice,morning,v00,3737,0.08,0.096,0.16,0.013231314340361415,0.017060332787142713,0.35755173758126196,0.015877577208433698,0.020472399344571256,0.42906208509751437,0.01455444577439756,0.018766366065856986,0.39330691133938817,0.02646262868072283,0.034120665574285426,0.7151034751625239,0.045410960089885086,0.06108920167748658,1.2616995417323524,0.07568493348314181,0.1018153361291443,2.1028325695539207,0.02506270704185935,0.030999929174867047,0.7330231455307817,0.04177117840309891,0.05166654862477841,1.2217052425513029,2372,0.6347337436446348,1268,0.3393096066363393,102,0.027294621354027295,100,0.02675943270002676,95,0.025421461065025422,P_0019_0065,-11.7315,24.286500000000004,4.469396719765775,0.7151034751625239
panel_thermal_winter_solstice_morning_v02.csv,winter_solstice,morning,v02,3737,0.08,0.096,0.16,0.011078554514275293,0.01370457926241524,0.30915009027700213,0.01329426541713035,0.01644549511489829,0.3709801083324026,0.012186409965702822,0.015075037188656765,0.34006509930470236,0.022157109028550587,0.02740915852483048,0.6183001805540043,0.03796126067829547,0.04932548020994836,1.0968269630093364,0.06326876779715913,0.08220913368324727,1.828044938348894,0.02116215312894431,0.025014340517851577,0.668572097211819,0.03527025521490718,0.04169056752975263,1.114286828686365,2358,0.630987423066631,381,0.10195343858710196,99,0.026491838373026492,98,0.026224244046026225,94,0.025153866738025155,P_0010_0057,-18.7785,18.0225,3.864376128462527,0.6183001805540043
panel_thermal_winter_solstice_morning_v05.csv,winter_solstice,morning,v05,3737,0.08,0.096,0.16,0.0100763966083802,0.012118471376608209,0.2874047953648821,0.012091675930056242,0.01454216565192985,0.34488575443785857,0.011084036269218221,0.013330318514269029,0.31614527490137034,0.0201527932167604,0.024236942753216417,0.5748095907297642,0.03443561825814708,0.04358845293006343,1.010869110067868,0.0573926970969118,0.07264742155010573,1.6847818501131133,0.019339363148786037,0.022155727558944932,0.6425518443627461,0.032232271914643396,0.03692621259824155,1.070919740604577,2330,0.6234947819106235,161,0.04308268664704308,100,0.02675943270002676,98,0.026224244046026225,91,0.024351083757024352,P_0010_0057,-18.7785,18.0225,3.5925599420610266,0.5748095907297642
panel_thermal_winter_solstice_morning_v10.csv,winter_solstice,morning,v10,3737,0.08,0.096,0.16,0.009109104303682093,0.010624308101709676,0.2726074089388272,0.010930925164418511,0.01274916972205161,0.32712889072659257,0.010020014734050302,0.011686738911880643,0.2998681498327099,0.018218208607364186,0.021248616203419352,0.5452148178776544,0.03095219717990612,0.038311578644225276,0.922097024439894,0.051586995299843535,0.0638526310737088,1.53682837406649,0.017546810484404037,0.019347696746881835,0.6160599022967559,0.029244684140673393,0.03224616124480306,1.0267665038279266,2267,0.6066363393096066,129,0.03451966818303452,99,0.026491838373026492,98,0.026224244046026225,86,0.023013112122023012,P_0002_0046,-25.0425,9.4095,3.4075926117353394,0.5452148178776544
panel_thermal_winter_solstice_peak_v00.csv,winter_solstice,peak,v00,3737,0.08,0.096,0.16,0.038081673431263514,0.12927701996411795,0.6998855845583019,0.045698008117516224,0.15513242395694155,0.8398627014699622,0.04188984077438986,0.14220472196052975,0.769874143014132,0.07616334686252703,0.2585540399282359,1.3997711691166037,0.12090808059886472,0.3869918043026733,1.8150929624029541,0.20151346766477454,0.6449863405044556,3.025154937338257,0.06678326446631828,0.2348833497915733,1.0331531802828269,0.11130544077719712,0.3914722496526221,1.721921967138045,3321,0.8886807599678886,3087,0.8260636874498261,1733,0.46374096869146375,492,0.13165640888413166,263,0.07037730800107038,P_0042_0063,6.277500000000003,22.7205,8.748569806978773,1.3997711691166037
panel_thermal_winter_solstice_peak_v02.csv,winter_solstice,peak,v02,3737,0.08,0.096,0.16,0.02261240435385889,0.07877035956950246,0.4349945647481452,0.027134885224630666,0.09452443148340295,0.5219934776977742,0.02487364478924478,0.0866473955264527,0.4784940212229597,0.04522480870771778,0.15754071913900491,0.8699891294962904,0.07099625662736164,0.24604026984212649,1.2818150884597,0.11832709437893608,0.41006711640354415,2.1363584807661664,0.039231616964168874,0.14893641394281004,0.7734123190720028,0.0653860282736148,0.24822735657135006,1.2890205317866714,3128,0.837035054856837,2075,0.5552582285255553,522,0.13968423869413968,289,0.07733476050307733,163,0.04361787530104362,P_0034_0064,0.0135000000000005,23.503500000000003,5.437432059351814,0.8699891294962904
panel_thermal_winter_solstice_peak_v05.csv,winter_solstice,peak,v05,3737,0.08,0.096,0.16,0.018329993082500044,0.060328893012133844,0.36811218308365057,0.02199599169900005,0.07239467161456062,0.4417346197003807,0.02016299239075005,0.06636178231334723,0.40492340139201566,0.03665998616500009,0.12065778602426769,0.7362243661673011,0.05713596994378376,0.16779968585656238,1.1020778438417949,0.09522661657297293,0.2796661430942706,1.8367964064029914,0.03174272093411351,0.09989301404454697,0.6577375983471877,0.052904534890189196,0.16648835674091159,1.0962293305786461,3021,0.8084024618678084,1402,0.37516724645437516,405,0.10837570243510837,206,0.055124431362055124,128,0.03425207385603425,P_0050_0060,12.5415,20.371500000000005,4.601402288545632,0.7362243661673011
panel_thermal_winter_solstice_peak_v10.csv,winter_solstice,peak,v10,3737,0.08,0.096,0.16,0.014228514974182432,0.04636826435281981,0.3817087131004872,0.01707421796901892,0.05564191722338377,0.4580504557205846,0.015651366471600675,0.05100509078810179,0.4198795844105359,0.028457029948364864,0.09273652870563961,0.7634174262009744,0.045761329579804895,0.14103683483613638,1.08319419244434,0.07626888263300816,0.23506139139356064,1.8053236540739,0.026301485755020435,0.09290554419404604,0.7914832107441784,0.04383580959170073,0.15484257365674342,1.3191386845736306,2768,0.7407010971367407,632,0.1691196146641691,292,0.07813754348407814,180,0.048166978860048164,111,0.0297029702970297,P_0014_0060,-15.6465,20.371500000000005,4.77135891375609,0.7634174262009744
