panel_id,control_point_id,x_m,y_m,z_m,projected_radius_m,azimuth_deg,normal_x,normal_y,normal_z,clipped_to_aperture
31,PY,-2.358343372,0.973885980,-26.879169679,2.551516679,157.561654313,0.087346050804,-0.036069851122,0.995524802930,false
31,NY,-2.358343372,0.269417508,-26.895457437,2.373682635,173.482775062,0.087346050804,-0.009978426228,0.996128053224,false
32,C,1.340498649,-2.084783394,-26.885995268,2.478559749,302.740685551,-0.049648098103,0.077214199775,0.995777602534,false
32,PX,1.692732885,-2.084783394,-26.866118692,2.685454602,309.074756213,-0.062693810550,0.077214199775,0.995041433043,false
32,NX,0.988264413,-2.084783394,-26.901245541,2.307160235,295.362681591,-0.036602385655,0.077214199775,0.996342427440,false
32,PY,1.340498649,-1.732549158,-26.910989145,2.190585130,307.729645089,-0.049648098103,0.064168487328,0.996703301685,false
32,NY,1.340498649,-2.437017630,-26.856358808,2.781365053,298.813301823,-0.049648098103,0.090259912222,0.994679955865,false
33,C,0.426420535,2.481219062,-26.882368153,2.517594587,80.248449601,-0.015793353150,-0.091897002279,0.995643264914,false
33,PX,0.778654771,2.481219062,-26.874472064,2.600529039,72.577128858,-0.028839065597,-0.091897002279,0.995350817183,false
33,NX,0.074186299,2.481219062,-26.885647628,2.482327867,88.287416067,-0.002747640703,-0.091897002279,0.995764726952,false
33,PY,0.426420535,2.833453298,-26.847527036,2.865360721,81.441499460,-0.015793353150,-0.104942714726,0.994352853177,false
33,NY,0.426420535,2.128984825,-26.912554489,2.171269412,78.673932211,-0.015793353150,-0.078851289832,0.996761277382,false
34,C,-2.020859217,-1.565066965,-26.878740547,2.556033369,217.756213651,0.074846637670,0.057965443158,0.995508909166,false
34,PX,-1.668624981,-1.565066965,-26.902904231,2.287737733,223.165746714,0.061800925223,0.057965443158,0.996403860411,false
34,NX,-2.373093453,-1.565066965,-26.849934690,2.842711231,213.405050349,0.087892350117,0.057965443158,0.994442025555,false
34,PY,-2.020859217,-1.212832729,-26.896935974,2.356869789,210.970368783,0.074846637670,0.044919730711,0.996182813856,false
34,NY,-2.020859217,-1.917301201,-26.855913392,2.785662555,223.493695139,0.074846637670,0.071011155605,0.994663458969,false
35,C,2.585046164,-0.214165791,-26.875112453,2.593902592,355.263977701,-0.095742450534,0.007932066320,0.995374535283,false
35,PX,2.937280401,-0.214165791,-26.838899323,2.945077781,355.829775072,-0.108788162982,0.007932066320,0.994033308254,false
35,NX,2.232811928,-0.214165791,-26.906666161,2.243059539,354.521091994,-0.082696738087,0.007932066320,0.996543191153,false
35,PY,2.585046164,0.138068445,-26.875611127,2.588730687,3.057287684,-0.095742450534,-0.005113646128,0.995393004692,false
35,NY,2.585046164,-0.566400027,-26.869996787,2.646369714,347.641429269,-0.095742450534,0.020977778767,0.995185066188,false
36,C,-1.786811810,1.931491210,-26.871483868,2.631226850,132.771741751,0.066178215168,-0.071536711464,0.995240143257,false
36,PX,-1.434577573,1.931491210,-26.892588735,2.405965733,126.602401423,0.053132502721,-0.071536711464,0.996021805016,false
36,NX,-2.139046046,1.931491210,-26.845741259,2.882043767,137.918957690,0.079223927615,-0.071536711464,0.994286713281,false
36,PY,-1.786811810,2.283725446,-26.843842900,2.899672111,128.040015623,0.066178215168,-0.084582423911,0.994216403708,false
36,NY,-1.786811810,1.579256973,-26.894483653,2.384690552,138.528442158,0.066178215168,-0.058490999016,0.996091987153,false
37,C,0.013015385,-2.667997266,-26.867854793,2.668029013,270.279505801,-0.000482051296,0.098814713560,0.995105733081,false
37,PX,0.365249621,-2.667997266,-26.865375175,2.692882600,277.795350969,-0.013527763744,0.098814713560,0.995013895376,false
37,NX,-0.339218851,-2.667997266,-26.865716465,2.689475570,262.754084459,0.012563661151,0.098814713560,0.995026535728,false
37,PY,0.013015385,-2.315763030,-26.900503196,2.315799605,270.322018604,-0.000482051296,0.085769001112,0.996314933179,false
37,NY,0.013015385,-3.020231502,-26.830542899,3.020259546,270.246908892,-0.000482051296,0.111860426007,0.993723811086,false
38,C,1.816999479,2.002976730,-26.864225228,2.704330396,47.787269851,-0.067296277014,-0.074184323336,0.994971304748,false
38,PX,2.169233715,2.002976730,-26.838079464,2.952539702,42.718047440,-0.080341989461,-0.074184323336,0.994002943105,false
38,NX,1.464765243,2.002976730,-26.885731290,2.481421568,53.822212276,-0.054250564567,-0.074184323336,0.995767825557,false
38,PY,1.816999479,2.355210966,-26.835638509,2.974643811,52.350511921,-0.067296277014,-0.087230035783,0.993912537378,false
38,NY,1.816999479,1.650742494,-26.888167697,2.454880423,42.255120200,-0.067296277014,-0.061138610888,0.995858062858,false
39,C,-2.728457858,-0.252872861,-26.860595173,2.740150902,185.295033901,0.101053994738,0.009365661519,0.994836858250,false
39,PX,-2.376223622,-0.252872861,-26.894044259,2.389640849,186.074438028,0.088008282291,0.009365661519,0.996075713303,false
39,NX,-3.080692094,-0.252872861,-26.822479221,3.091052970,184.692497211,0.114099707185,0.009365661519,0.993425156318,false
39,PY,-2.728457858,0.099361375,-26.861601684,2.730266464,177.914399597,0.101053994738,-0.003680050928,0.994874136448,false
39,NY,-2.728457858,-0.605107097,-26.854969058,2.794751667,192.504454448,0.101053994738,0.022411373966,0.994628483638,false
40,C,2.210858019,-1.677962414,-26.856964627,2.775509150,322.802797951,-0.081883630345,0.062146756063,0.994702393579,false
40,PX,2.563092255,-1.677962414,-26.825640724,3.063494699,326.788703358,-0.094929342792,0.062146756063,0.993542249020,false
40,NX,1.858623783,-1.677962414,-26.883637398,2.504004838,317.924329743,-0.068837917898,0.062146756063,0.995690274016,false
40,PY,2.210858019,-1.325728178,-26.876654398,2.577876720,329.051235611,-0.081883630345,0.049101043616,0.995431644362,false
40,NY,2.210858019,-2.030196650,-26.832637000,3.001598177,317.439223383,-0.081883630345,0.075192468510,0.993801370376,false
41,C,-0.503019505,2.765040054,-26.853333590,2.810422588,100.310562002,0.018630352029,-0.102408890875,0.994567910730,false
41,PX,-0.150785269,2.765040054,-26.857621215,2.769148370,93.121405339,0.005584639582,-0.102408890875,0.994726711650,false
41,NX,-0.855253741,2.765040054,-26.844423900,2.894288420,107.187346105,0.031676064477,-0.102408890875,0.994237922234,false
41,PY,-0.503019505,3.117274290,-26.814726782,3.157598394,99.166526867,0.018630352029,-0.115454603322,0.993138028954,false
41,NY,-0.503019505,2.412805818,-26.887270956,2.464682644,101.776291268,0.018630352029,-0.089363178428,0.995824850224,false
42,C,-1.515213697,-2.407826125,-26.849702062,2.844907590,237.818326052,0.056119025814,0.089178745383,0.994433409693,false
42,PX,-1.162979461,-2.407826125,-26.867263577,2.673976043,244.219468146,0.043073313367,0.089178745383,0.995083836190,false
42,NX,-1.867447933,-2.407826125,-26.827504759,3.047127899,232.203765748,0.069164738261,0.089178745383,0.993611287352,false
42,PY,-1.515213697,-2.055591889,-26.878963325,2.553689598,233.605405930,0.056119025814,0.076133032936,0.995517160192,false
42,NY,-1.515213697,-2.760060361,-26.815782559,3.148619657,241.234162084,0.056119025814,0.102224457831,0.993177131816,false
43,C,2.776594870,0.760949540,-26.846070042,2.878979554,15.326090102,-0.102836847038,-0.028183316290,0.994298890462,false
43,PX,3.128829106,0.760949540,-26.807300950,3.220033506,13.669284281,-0.115882559486,-0.028183316290,0.992862998147,false
43,NX,2.424360634,0.760949540,-26.880167993,2.540977899,17.425841145,-0.089791134591,-0.028183316290,0.995561777506,false
43,PY,2.776594870,1.113183776,-26.833772430,2.991430626,21.846682957,-0.102836847038,-0.041229028737,0.993843423322,false
43,NY,2.776594870,0.408715304,-26.853742248,2.806515147,8.373814435,-0.102836847038,-0.015137603842,0.994583046226,false
44,C,-2.591347454,1.329836729,-26.842437532,2.912652975,152.833854152,0.095975831617,-0.049253212188,0.994164353030,false
44,PX,-2.239113218,1.329836729,-26.874112195,2.604245328,149.293405518,0.082930119169,-0.049253212188,0.995337488706,false
44,NX,-2.943581690,1.329836729,-26.806097461,3.230036980,155.687735274,0.109021544064,-0.049253212188,0.992818424496,false
44,PY,-2.591347454,1.682070965,-26.822668690,3.089408415,147.011972565,0.095975831617,-0.062298924635,0.993432173696,false
44,NY,-2.591347454,0.977602493,-26.857572708,2.769618793,159.330694074,0.095975831617,-0.036207499741,0.994724915094,false
45,C,1.024058819,-2.762222830,-26.838804529,2.945941518,290.341618202,-0.037928104397,0.102304549271,0.994029797388,false
45,PX,1.376293055,-2.762222830,-26.823048717,3.086107182,296.485039009,-0.050973816844,0.102304549271,0.993446248770,false
45,NX,0.671824583,-2.762222830,-26.849930666,2.842749239,283.669986050,-0.024882391950,0.102304549271,0.994441876516,false
45,PY,1.024058819,-2.409988594,-26.872723318,2.618538044,293.021739692,-0.037928104397,0.089258836824,0.995286048805,false
