panel_id,x_m,y_m,z_m,projected_radius_m,azimuth_deg,normal_x,normal_y,normal_z,projected_area_m2,equivalent_cell_size_m
1969,-4.978734893,-18.950385076,-18.576735567,19.593491156,255.279650474,0.184397588646,0.701866113924,0.688027243230,0.612686207723,0.782742746835
1970,16.476148710,10.613031773,-18.571485677,19.598467280,32.787414525,-0.610227730011,-0.393075250860,0.687832802858,0.612686207723,0.782742746835
1971,-19.322902913,3.304597833,-18.566234303,19.603442142,170.295178575,0.715663070849,-0.122392512333,0.687638307504,0.612686207723,0.782742746835
1972,12.018932036,-15.493070729,-18.560981442,19.608415742,307.802942625,-0.445145630946,0.573817434417,0.687443757124,0.612686207723,0.782742746835
1973,1.603438975,19.547735813,-18.555727095,19.613388080,85.310706675,-0.059386628708,-0.723990215308,0.687249151668,0.612686207723,0.782742746835
1974,-14.390278154,-13.334163292,-18.550471259,19.618359158,222.818470725,0.532973264971,0.493857899701,0.687054491092,0.612686207723,0.782742746835
1975,19.623010882,0.111732099,-18.545213934,19.623328977,0.326234775,-0.726778180807,-0.004138225894,0.686859775347,0.612686207723,0.782742746835
1976,-14.548554179,13.176100922,-18.539955118,19.628297537,137.833998825,0.538835339967,-0.488003737847,0.686665004387,0.612686207723,0.782742746835
1977,1.827785222,-19.547999628,-18.534694810,19.633264840,275.341762875,-0.067695748946,0.723999986232,0.686470178166,0.612686207723,0.782742746835
1978,11.859731130,15.652695930,-18.529433009,19.638230887,52.849526925,-0.439249301109,-0.579729478899,0.686275296635,0.612686207723,0.782742746835
1979,-19.323124711,-3.531570166,-18.524169713,19.643195678,190.357290975,0.715671285597,0.130798895028,0.686080359748,0.612686207723,0.782742746835
1980,16.638015271,-10.451153446,-18.518904921,19.648159214,327.865055025,-0.616222787809,0.387079757276,0.685885367458,0.612686207723,0.782742746835
1981,-5.210017432,18.949957861,-18.513638632,19.653121497,105.372819075,0.192963608580,-0.701850291166,0.685690319717,0.612686207723,0.782742746835
1982,-8.961069372,-17.496840983,-18.508370845,19.658082528,242.880583125,0.331891458236,0.648031147504,0.685495216478,0.612686207723,0.782742746835
1983,18.431208996,6.850238513,-18.503101558,19.663042306,20.388347175,-0.682637370232,-0.253712537509,0.685300057693,0.612686207723,0.782742746835
1984,-18.222463619,7.400815932,-18.497830770,19.668000834,157.896111225,0.674906059978,-0.274104293782,0.685104843316,0.612686207723,0.782742746835
1985,8.439624877,-17.770706594,-18.492558479,19.672958113,295.403875275,-0.312578699139,0.658174318284,0.684909573298,0.612686207723,0.782742746835
1986,5.782279410,18.809187909,-18.487284685,19.677914142,72.911639325,-0.214158496651,-0.696636589232,0.684714247592,0.612686207723,0.782742746835
1987,-16.973369474,-9.965944900,-18.482009386,19.682868923,210.419403375,0.628643313851,0.369109070375,0.684518866151,0.612686207723,0.782742746835
1988,19.252377434,-4.117804787,-18.476732581,19.687822458,347.927167425,-0.713051016082,0.152511288394,0.684323428926,0.612686207723,0.782742746835
1989,-11.417438010,16.045170192,-18.471454268,19.692774746,125.434931475,0.422868074443,-0.594265562673,0.684127935870,0.612686207723,0.782742746835
1990,-2.420101574,-19.548491237,-18.466174447,19.697725790,262.942695525,0.089633391616,0.724018193977,0.683932386935,0.612686207723,0.782742746835
1991,14.993090315,12.782905310,-18.460893116,19.702675589,40.450459575,-0.555299641314,-0.473440937391,0.683736782073,0.612686207723,0.782742746835
1992,-19.695112068,0.702146750,-18.455610273,19.707624145,177.958223625,0.729448595119,-0.026005435201,0.683541121235,0.612686207723,0.782742746835
1993,14.051795989,-13.825067920,-18.450325918,19.712571459,315.465987675,-0.520436888481,0.512039552602,0.683345404375,0.612686207723,0.782742746835
1994,-1.022914440,19.690966041,-18.445040049,19.717517531,92.973751725,0.037885720014,-0.729295038567,0.683149631443,0.612686207723,0.782742746835
1995,-12.549937703,-15.214288854,-18.439752665,19.722462363,230.481515775,0.464812507519,0.563492179761,0.682953802392,0.612686207723,0.782742746835
1996,19.535933549,2.741869090,-18.434463764,19.727405956,7.989279826,-0.723553094416,-0.101550707033,0.682757917173,0.612686207723,0.782742746835
1997,-16.261368341,11.177364158,-18.429173345,19.732348310,145.497043876,0.602272901509,-0.413976450279,0.682561975737,0.612686207723,0.782742746835
1998,4.441537839,-19.231051337,-18.423881407,19.737289426,283.004807926,-0.164501401443,0.712261160629,0.682365978037,0.612686207723,0.782742746835
1999,9.717768323,17.184894437,-18.418587949,19.742229306,60.512571976,-0.359917345299,-0.636477571726,0.682169924024,0.612686207723,0.782742746835
2000,-18.778505713,-6.108875938,-18.413292969,19.747167950,198.020336026,0.695500211603,0.226254664386,0.681973813650,0.612686207723,0.782742746835
2001,17.977665950,-8.182248660,-18.407996465,19.752105359,335.528100076,-0.665839479625,0.303046246650,0.681777646865,0.612686207723,0.782742746835
2002,-7.731073378,18.181616942,-18.402698438,19.757041535,113.035864126,0.286336051049,-0.673393220076,0.681581423621,0.612686207723,0.782742746835
2003,-6.582496650,-18.633476652,-18.397398884,19.761976477,250.543628176,0.243796172222,0.690128764887,0.681385143869,0.612686207723,0.782742746835
2004,17.444814925,9.295653318,-18.392097804,19.766910188,28.051392226,-0.646104256475,-0.344283456208,0.681188807561,0.612686207723,0.782742746835
2005,-19.147163845,4.930707772,-18.386795195,19.771842667,165.559156276,0.709154216479,-0.182618806377,0.680992414647,0.612686207723,0.782742746835
2006,10.790568058,-16.573606352,-18.381491057,19.776773916,303.066920326,-0.399650668817,0.613837272285,0.680795965079,0.612686207723,0.782742746835
2007,3.239488518,19.514648978,-18.376185388,19.781703936,80.574684376,-0.119981056217,-0.722764776965,0.680599458807,0.612686207723,0.782742746835
2008,-15.574533565,-12.204291824,-18.370878186,19.786632727,218.082448426,0.576834576465,0.452010808284,0.680402895782,0.612686207723,0.782742746835
2009,19.732969993,-1.521760168,-18.365569451,19.791560291,355.590212476,-0.730850740476,0.056361487702,0.680206275955,0.612686207723,0.782742746835
2010,-13.525909631,14.455125439,-18.360259180,19.796486628,133.097976526,0.500959615974,-0.535375016277,0.680009599278,0.612686207723,0.782742746835
2011,0.209339941,-19.800305141,-18.354947374,19.801411740,270.605740576,-0.007753331157,0.733344634865,0.679812865699,0.612686207723,0.782742746835
2012,13.223840657,14.745201567,-18.349634030,19.806335627,48.113504626,-0.489771876185,-0.546118576563,0.679616075171,0.612686207723,0.782742746835
2013,-19.715988085,-1.940558906,-18.344319146,19.811258291,185.621268676,0.730221780944,0.071872552086,0.679419227643,0.612686207723,0.782742746835
2014,15.852721819,-11.890003788,-18.339002723,19.816179731,323.129032726,-0.587137845137,0.440370510656,0.679222323067,0.612686207723,0.782742746835
2015,-3.658629731,19.480514154,-18.333684758,19.821099950,100.636796776,0.135504804860,-0.721500524218,0.679025361391,0.612686207723,0.782742746835
2016,-10.463734676,-16.839871850,-18.328365249,19.826018947,238.144560826,0.387545728745,0.623698957397,0.678828342568,0.612686207723,0.782742746835
2017,19.095537699,5.350373010,-18.323044197,19.830936724,15.652324876,-0.707242137001,-0.198161963344,0.678631266546,0.612686207723,0.782742746835
2018,-17.698967153,8.955871657,-18.317721598,19.835853282,153.160088926,0.655517301977,-0.331698950277,0.678434133276,0.612686207723,0.782742746835
2019,7.002798041,-18.563860566,-18.312397453,19.840768622,290.667852976,-0.259362890393,0.687550391340,0.678236942709,0.612686207723,0.782742746835
2020,7.377889190,18.423297063,-18.307071759,19.845682745,68.175617026,-0.273255155200,-0.682344335685,0.678039694793,0.612686207723,0.782742746835
2021,-17.889411754,-8.603202588,-18.301744516,19.850595650,205.683381076,0.662570805701,0.318637132891,0.677842389480,0.612686207723,0.782742746835
2022,19.007177160,-5.741810531,-18.296415721,19.855507341,343.191145126,-0.703969524430,0.212659649292,0.677645026719,0.612686207723,0.782742746835
2023,-10.139270541,17.077218413,-18.291085374,19.860417816,120.698909177,0.375528538541,-0.632489570858,0.677447606459,0.612686207723,0.782742746835
2024,-4.060116113,-19.445993856,-18.285753474,19.865327078,258.206673227,0.150374670850,0.720221994672,0.677250128651,0.612686207723,0.782742746835
2025,16.133368399,11.599166698,-18.280420018,19.870235126,35.714437277,-0.597532162923,-0.429598766589,0.677052593244,0.612686207723,0.782742746835
2026,-19.736240826,2.345648333,-18.275085005,19.875141963,173.222201327,0.730971882455,-0.086875864203,0.676855000187,0.612686207723,0.782742746835
2027,12.971627968,-15.064964653,-18.269748435,19.880047589,310.729965377,-0.480430665476,0.557961653818,0.676657349431,0.612686207723,0.782742746835
2028,0.611513468,19.875546973,-18.264410305,19.884952004,88.237729427,-0.022648646980,-0.736131369383,0.676459640925,0.612686207723,0.782742746835
2029,-13.880071760,-14.246050267,-18.259070615,19.889855210,225.745493477,0.514076731869,0.527631491375,0.676261874617,0.612686207723,0.782742746835
2030,19.862695726,1.129018531,-18.253729362,19.894757208,3.253257527,-0.735655397277,-0.041815501142,0.676064050458,0.612686207723,0.782742746835
2031,-15.412570455,12.587655080,-18.248386547,19.899657998,140.761021577,0.570835942788,-0.466209447394,0.675866168395,0.612686207723,0.782742746835
2032,2.862615595,-19.697635505,-18.243042166,19.904557582,278.268785627,-0.106022799814,0.729542055729,0.675668228380,0.612686207723,0.782742746835
2033,11.197512908,16.462142669,-18.237696220,19.909455959,55.776549677,-0.414722700308,-0.609708987753,0.675470230360,0.612686207723,0.782742746835
2034,-19.381481260,-4.575985670,-18.232348706,19.914353132,193.284313727,0.717832639251,0.169480950738,0.675272174285,0.612686207723,0.782742746835
2035,17.386608468,-9.720202196,-18.226999623,19.919249101,330.792077777,-0.643948461768,0.360007488758,0.675074060103,0.612686207723,0.782742746835
2036,-6.255978644,18.916507078,-18.221648970,19.924143867,108.299841827,0.231702912748,-0.700611373259,0.674875887763,0.612686207723,0.782742746835
2037,-8.166958370,-18.178760241,-18.216296745,19.929037430,245.807605877,0.302479939640,0.673287416317,0.674677657215,0.612686207723,0.782742746835
2038,18.306129888,7.889687288,-18.210942947,19.933929793,23.315369927,-0.678004810672,-0.292210640292,0.674479368406,0.612686207723,0.782742746835
2039,-18.832397392,6.549609876,-18.205587575,19.938820955,160.823133977,0.697496199706,-0.242578143553,0.674281021286,0.612686207723,0.782742746835
2040,9.464546429,-17.554884392,-18.200230627,19.943710917,298.330898027,-0.350538756633,0.650180903419,0.674082615802,0.612686207723,0.782742746835
2041,4.880488093,19.342374859,-18.194872101,19.948599681,75.838662077,-0.180758818277,-0.716384254034,0.673884151904,0.612686207723,0.782742746835
2042,-16.668389403,-10.968429605,-18.189511998,19.953487246,213.346426127,0.617347755666,0.406238133521,0.673685629539,0.612686207723,0.782742746835
2043,19.704643584,-3.172333307,-18.184150314,19.958373615,350.854190177,-0.729801614210,0.117493826169,0.673487048657,0.612686207723,0.782742746835
2044,-12.389742445,15.653305836,-18.178787049,19.963258788,128.361954227,0.458879349812,-0.579752067997,0.673288409204,0.612686207723,0.782742746835
2045,-1.438197446,-19.916282626,-18.173422201,19.968142766,265.869718277,0.053266572057,0.737640097251,0.673089711130,0.612686207723,0.782742746835
2046,14.517286673,13.717512065,-18.168055768,19.973025549,43.377482327,-0.537677284199,-0.508056002392,0.672890954383,0.612686207723,0.782742746835
2047,-19.975522656,-0.308655654,-18.162687751,19.977907140,180.885246377,0.739834172428,0.011431690890,0.672692138910,0.612686207723,0.782742746835
2048,14.941471785,-13.268919272,-18.157318146,19.982787537,318.393010427,-0.553387843882,0.491441454532,0.672493264659,0.612686207723,0.782742746835
2049,-2.054851715,19.881760643,-18.151946953,19.987666743,95.900774477,0.076105619057,-0.736361505292,0.672294331578,0.612686207723,0.782742746835
2050,-11.917660454,-16.052140518,-18.146574170,19.992544758,233.408538528,0.441394831632,0.594523722888,0.672095339615,0.612686207723,0.782742746835
2051,19.635565619,3.787008425,-18.141199795,19.997421583,10.916302578,-0.727243171066,-0.140259571313,0.671896288718,0.612686207723,0.782742746835
2052,-17.040896210,10.473764864,-18.135823829,20.002297220,148.424066628,0.631144304068,-0.387917217185,0.671697178834,0.612686207723,0.782742746835
2053,5.491838014,-19.238675458,-18.130446268,20.007171668,285.931830678,-0.203401407921,0.712543535471,0.671498009911,0.612686207723,0.782742746835
2054,8.948207146,17.900042768,-18.125067111,20.012044928,63.439594728,-0.331415079492,-0.662964546948,0.671298781896,0.612686207723,0.782742746835
2055,-18.693984696,-7.156249190,-18.119686358,20.016917003,200.947358778,0.692369803559,0.265046266309,0.671099494736,0.612686207723,0.782742746835
2056,18.622869954,-7.352598522,-18.114304006,20.021787891,338.455122828,-0.689735924236,0.272318463793,0.670900148380,0.612686207723,0.782742746835
2057,-8.767447688,18.005523472,-18.108920055,20.026657595,115.962886878,0.324720284725,-0.666871239694,0.670700742773,0.612686207723,0.782742746835
2058,-5.699098409,-19.203705784,-18.103534502,20.031526116,253.470650928,0.211077718840,0.711248362383,0.670501277864,0.612686207723,0.782742746835
2059,17.178427737,10.313034620,-18.098147347,20.036393453,30.978414978,-0.636238064343,-0.381964245189,0.670301753599,0.612686207723,0.782742746835
2060,-19.637961010,4.000321745,-18.092758588,20.041259608,168.486179028,0.727331889241,-0.148160064642,0.670102169925,0.612686207723,0.782742746835
2061,11.781101908,-16.218900967,-18.087368223,20.046124582,305.993943078,-0.436337107714,0.600700035820,0.669902526789,0.612686207723,0.782742746835
2062,2.269242743,19.922165349,-18.081976252,20.050988375,83.501707128,-0.084046027531,-0.737857975899,0.669702824139,0.612686207723,0.782742746835
2063,-15.134167644,-13.160324032,-18.076582672,20.055850989,221.009471178,0.560524727548,0.487419408608,0.669503061920,0.612686207723,0.782742746835
2064,20.053995177,-0.519095784,-18.071187482,20.060712425,358.517235228,-0.742740562105,0.019225769772,0.669303240079,0.612686207723,0.782742746835
2065,-14.440045410,13.932418872,-18.065790681,20.065572682,136.024999278,0.534816496674,-0.516015513764,0.669103358563,0.612686207723,0.782742746835
2066,1.236725773,-20.032292442,-18.060392268,20.070431763,273.532763328,-0.045804658268,0.741936757129,0.668903417319,0.612686207723,0.782742746835
2067,12.622750528,15.610362722,-18.054992240,20.075289667,51.040527378,-0.467509278813,-0.578161582313,0.668703416293,0.612686207723,0.782742746835
2068,-19.857074679,-2.984772097,-18.049590597,20.080146396,188.548291428,0.735447210347,0.110547114706,0.668503355431,0.612686207723,0.782742746835
2069,16.662201552,-11.215094418,-18.044187336,20.085001951,326.056055478,-0.617118576008,0.415373867333,0.668303234680,0.612686207723,0.782742746835
2070,-4.711639926,19.529536007,-18.038782458,20.089856332,103.563819528,0.174505182447,-0.723316148413,0.668103053985,0.612686207723,0.782742746835
2071,-9.720142955,-17.587386743,-18.033375959,20.094709541,241.071583578,0.360005294636,0.651384694193,0.667902813293,0.612686207723,0.782742746835
2072,19.052039117,6.404075351,-18.027967839,20.099561577,18.579347628,-0.705631078397,-0.237187975952,0.667702512549,0.612686207723,0.782742746835
2073,-18.378705933,8.149267938,-18.022558096,20.104412443,156.087111678,0.680692812320,-0.301824738434,0.667502151701,0.612686207723,0.782742746835
2074,8.049075550,-18.428098289,-18.017146729,20.109262139,293.594875728,-0.298113909268,0.682522158845,0.667301730693,0.612686207723,0.782742746835
2075,6.514434038,19.029965764,-18.011733736,20.114110665,71.102639778,-0.241275334759,-0.704813546827,0.667101249472,0.612686207723,0.782742746835
2076,-17.662353568,-9.633988703,-18.006319116,20.118958022,208.610403828,0.654161243273,0.356814396420,0.666900707982,0.612686207723,0.782742746835
2077,19.536040345,-4.828107667,-18.000902867,20.123804213,346.118167879,-0.723557049800,0.178818802470,0.666700106170,0.612686207723,0.782742746835
2078,-11.146611304,16.760536283,-17.995484988,20.128649236,123.625931929,0.412837455692,-0.620760603091,0.666499443982,0.612686207723,0.782742746835
2079,-3.103161895,-19.892911561,-17.990065477,20.133493093,261.133695979,0.114931922046,0.736774502277,0.666298721362,0.612686207723,0.782742746835
2080,15.729426166,12.575282133,-17.984644333,20.138335786,38.641460029,-0.582571339466,-0.465751190105,0.666097938256,0.612686207723,0.782742746835
2081,-20.097700950,1.352778179,-17.979221554,20.143177314,176.149224079,0.744359294460,-0.050102895531,0.665897094610,0.612686207723,0.782742746835
2082,13.908972166,-14.576800391,-17.973797140,20.148017678,313.656988129,-0.515147117267,0.539881495980,0.665696190368,0.612686207723,0.782742746835
2083,-0.409654384,20.148692854,-17.968371088,20.152856881,91.164752179,0.015172384586,-0.746247883491,0.665495225476,0.612686207723,0.782742746835
2084,-13.311374930,-15.137369719,-17.962943397,20.157694921,228.672516229,0.493013886279,0.560643322928,0.665294199878,0.612686207723,0.782742746835
2085,20.045348691,2.170641483,-17.957514065,20.162531800,6.180280279,-0.742420321898,-0.080394129018,0.665093113520,0.612686207723,0.782742746835
2086,-16.250960175,11.942738633,-17.952083091,20.167367520,143.688044329,0.601887413894,-0.442323653090,0.664891966347,0.612686207723,0.782742746835
2087,3.916686929,-19.788312213,-17.946650474,20.172202080,281.195808379,-0.145062478851,0.732900452351,0.664690758303,0.612686207723,0.782742746835
2088,10.481280581,17.241099681,-17.941216212,20.177035482,58.703572429,-0.388195577056,-0.638559247463,0.664489489333,0.612686207723,0.782742746835
2089,-19.379405707,-5.634396097,-17.935780303,20.181867726,196.211336479,0.717755766908,0.208681336914,0.664288159382,0.612686207723,0.782742746835
2090,18.100082239,-8.938111207,-17.930342747,20.186698814,333.719100529,-0.670373416248,0.331041155800,0.664086768393,0.612686207723,0.782742746835
2091,-7.310578697,18.821617151,-17.924903540,20.191528745,111.226864579,0.270762173981,-0.697096931513,0.663885316313,0.612686207723,0.782742746835
2092,-7.324977835,-18.821199666,-17.919462683,20.196357522,248.734628629,0.271295475372,0.697081469103,0.663683803084,0.612686207723,0.782742746835
2093,18.119078435,8.932350076,-17.914020174,20.201185144,26.242392679,-0.671076979076,-0.330827780601,0.663482228652,0.612686207723,0.782742746835
2094,-19.398793973,5.654175243,-17.908576010,20.206011613,163.750156729,0.718473850864,-0.209413897885,0.663280592960,0.612686207723,0.782742746835
2095,10.487230265,-17.277034779,-17.903130191,20.210836929,301.257920779,-0.388415935736,0.639890176990,0.663078895953,0.612686207723,0.782742746835
2096,3.938451945,19.828301736,-17.897682715,20.215661094,78.765684829,-0.145868590542,-0.734381545775,0.662877137574,0.612686207723,0.782742746835
2097,-16.301805592,-11.963240028,-17.892233580,20.220484107,216.273448879,0.603770577476,0.443082964009,0.662675317768,0.612686207723,0.782742746835
2098,20.106290116,-2.190912908,-17.886782785,20.225305971,353.781212929,-0.744677411708,0.081144922532,0.662473436478,0.612686207723,0.782742746835
2099,-13.348993163,15.200737062,-17.881330329,20.230126685,131.288976979,0.494407154171,-0.562990261553,0.662271493649,0.612686207723,0.782742746835
2100,-0.424919447,-20.230484256,-17.875876209,20.234946250,268.796741029,0.015737757282,0.749277194658,0.662069489224,0.612686207723,0.782742746835
2101,13.982146825,14.633784336,-17.870420425,20.239764669,46.304505079,-0.517857289813,-0.541992012456,0.661867423146,0.612686207723,0.782742746835
2102,-20.199785817,-1.346012954,-17.864962975,20.244581940,183.812269129,0.748140215435,0.049852331612,0.661665295359,0.612686207723,0.782742746835
2103,15.807671794,-12.655261136,-17.859503857,20.249398065,321.320033180,-0.585469325717,0.468713375425,0.661463105806,0.612686207723,0.782742746835
2104,-3.108318079,20.014282520,-17.854043070,20.254213045,98.827797230,0.115122891821,-0.741269722959,0.661260854431,0.612686207723,0.782742746835
2105,-11.230145018,-16.861554289,-17.848580612,20.259026880,236.335561280,0.415931296953,0.624502010687,0.661058541177,0.612686207723,0.782742746835
2106,19.675248601,4.848482928,-17.843116482,20.263839573,13.843325330,-0.728712911158,-0.179573441766,0.660856165988,0.612686207723,0.782742746835
2107,-17.787241637,9.717625905,-17.837650678,20.268651122,151.351089380,0.658786727305,-0.359912070571,0.660653728806,0.612686207723,0.782742746835
2108,6.553151334,-19.185136173,-17.832183198,20.273461529,288.858853430,-0.242709308659,0.710560598996,0.660451229574,0.612686207723,0.782742746835
2109,8.129211384,18.577518368,-17.826714042,20.278270795,66.366617480,-0.301081903127,-0.688056235858,0.660248668235,0.612686207723,0.782742746835
2110,-18.547557546,-8.209226493,-17.821243208,20.283078921,203.874381530,0.686946575780,0.304045425648,0.660046044732,0.612686207723,0.782742746835
2111,19.226199950,-6.477001629,-17.815770693,20.287885908,341.382145580,-0.712081479622,0.239888949209,0.659843359008,0.612686207723,0.782742746835
2112,-9.803971591,17.767258644,-17.810296497,20.292691756,118.889909630,0.363110058932,-0.658046616445,0.659640611005,0.612686207723,0.782742746835
2113,-4.773597216,-19.728181173,-17.804820618,20.297496465,256.397673680,0.176799896889,0.730673376764,0.659437800667,0.612686207723,0.782742746835
2114,16.850083699,11.325107777,-17.799343054,20.302300038,33.905437730,-0.624077174046,-0.419448436195,0.659234927934,0.612686207723,0.782742746835
2115,-20.079476303,3.032003020,-17.793863804,20.307102475,171.413201780,0.743684307515,-0.112296408161,0.659031992751,0.612686207723,0.782742746835
2116,12.760908708,-15.802931498,-17.788382867,20.311903776,308.920965830,-0.472626248453,0.585293759187,0.658828995059,0.612686207723,0.782742746835
2117,1.265528913,20.277250692,-17.782900240,20.316703942,86.428729880,-0.046871441224,-0.751009284901,0.658625934799,0.612686207723,0.782742746835
2118,-14.633703500,-14.100290955,-17.777415922,20.321502975,223.936493930,0.541989018510,0.522232998348,0.658422811916,0.612686207723,0.782742746835
2119,20.319843594,0.512311967,-17.771929911,20.326300874,1.444257980,-0.752586799766,-0.018974517307,0.658219626349,0.612686207723,0.782742746835
2120,-15.332899565,13.351244221,-17.766442207,20.331097641,138.952022030,0.567885169061,-0.494490526692,0.658016378042,0.612686207723,0.782742746835
2121,2.287906599,-20.206781999,-17.760952807,20.335893277,276.459786080,-0.084737281455,0.748399333310,0.657813066937,0.612686207723,0.782742746835
2122,11.965274332,16.449188114,-17.755461710,20.340687782,53.967550130,-0.443158308605,-0.609229189403,0.657609692974,0.612686207723,0.782742746835
2123,-19.938785388,-4.047646327,-17.749968915,20.345481158,191.475314180,0.738473532886,0.149912826913,0.657406256096,0.612686207723,0.782742746835
2124,17.440492648,-10.486316981,-17.744474419,20.350273404,328.983078230,-0.645944172134,0.388382110390,0.657202756244,0.612686207723,0.782742746835
2125,-5.778031171,19.517761334,-17.738978221,20.355064522,106.490842280,0.214001154466,-0.722880049394,0.656999193359,0.612686207723,0.782742746835
2126,-8.925617883,-18.299098917,-17.733480319,20.359854512,243.998606330,0.330578440119,0.677744404325,0.656795567384,0.612686207723,0.782742746835
2127,18.946792005,7.465773408,-17.727980713,20.364643376,21.506370380,-0.701733037208,-0.276510126207,0.656591878259,0.612686207723,0.782742746835
2128,-19.018302401,7.295059814,-17.722479400,20.369431114,159.014134430,0.704381570416,-0.270187400523,0.656388125926,0.612686207723,0.782742746835
2129,9.097899617,-18.230111644,-17.716976379,20.374217727,296.521898481,-0.336959245088,0.675189320141,0.656184310325,0.612686207723,0.782742746835
2130,5.607072123,19.592460649,-17.711471648,20.379003216,74.029662531,-0.207669337879,-0.725646690702,0.655980431398,0.612686207723,0.782742746835
2131,-17.373075198,-10.661850418,-17.705965205,20.383787581,211.537426581,0.643447229542,0.394883348796,0.655776489086,0.612686207723,0.782742746835
2132,20.017037522,-3.874535979,-17.700457050,20.388570823,349.045190631,-0.741371760088,0.143501332554,0.655572483330,0.612686207723,0.782742746835
2133,-12.145577118,16.382118324,-17.694947180,20.393352944,126.552954681,0.449836189546,-0.606745123108,0.655368414069,0.612686207723,0.782742746835
2134,-2.110686066,-20.288639006,-17.689435594,20.398133944,264.060718731,0.078173557989,0.751431074292,0.655164281246,0.612686207723,0.782742746835
2135,15.264709078,13.537634550,-17.683922290,20.402913823,41.568482781,-0.565359595485,-0.501393872232,0.654960084800,0.612686207723,0.782742746835
2136,-20.405040292,0.329009469,-17.678407266,20.407692582,179.076246831,0.755742233022,-0.012185535896,0.654755824671,0.612686207723,0.782742746835
2137,14.827269360,-14.029291640,-17.672890522,20.412470223,316.584010881,-0.549158124460,0.519603394078,0.654551500802,0.612686207723,0.782742746835
2138,-1.456857460,20.365203928,-17.667372055,20.417246746,94.091774931,0.053957683712,-0.754266812147,0.654347113131,0.612686207723,0.782742746835
2139,-12.685222506,-16.004503077,-17.661851863,20.422022152,231.599538981,0.469823055769,0.592759373224,0.654142661598,0.612686207723,0.782742746835
2140,20.169288883,3.233233488,-17.656329946,20.426796441,9.107303031,-0.747010699376,-0.119749388450,0.653938146145,0.612686207723,0.782742746835
2141,-17.060209320,11.242699625,-17.650806301,20.431569615,146.615067081,0.631859604460,-0.416396282414,0.653733566710,0.612686207723,0.782742746835
2142,4.986497318,-19.818650446,-17.645280927,20.436341673,284.122831131,-0.184685085837,0.734024090589,0.653528923235,0.612686207723,0.782742746835
2143,9.712685024,17.986184551,-17.639753823,20.441112618,61.630595181,-0.359729074979,-0.666154983356,0.653324215658,0.612686207723,0.782742746835
2144,-19.315830955,-6.703192049,-17.634224986,20.445882450,199.138359231,0.715401146499,0.248266372193,0.653119443919,0.612686207723,0.782742746835
2145,18.775211808,-8.106821498,-17.628694415,20.450651169,336.646123281,-0.695378215100,0.300252648078,0.652914607959,0.612686207723,0.782742746835
2146,-8.370128479,18.664541424,-17.623162108,20.455418776,114.153887331,0.310004758467,-0.691279311987,0.652709707716,0.612686207723,0.782742746835
2147,-6.437344005,-19.421116949,-17.617628065,20.460185272,251.661651381,0.238420148346,0.719300627732,0.652504743130,0.612686207723,0.782742746835
2148,17.869634181,9.974486438,-17.612092282,20.464950659,29.169415431,-0.661838302994,-0.369425423627,0.652299714141,0.612686207723,0.782742746835
2149,-19.918816943,4.716986444,-17.606554759,20.469714935,166.677179481,0.737733960862,-0.174703201638,0.652094620687,0.612686207723,0.782742746835
2150,11.503913403,-16.937066748,-17.601015493,20.474478104,304.184943531,-0.426070866784,0.627298768442,0.651889462708,0.612686207723,0.782742746835
2151,2.958884515,20.264359850,-17.595474484,20.479240164,81.692707581,-0.109588315354,-0.750531846285,0.651684240142,0.612686207723,0.782742746835
2152,-15.873857202,-12.946619608,-17.589931729,20.484001117,219.200471631,0.587920637129,0.479504429935,0.651478952930,0.612686207723,0.782742746835
2153,20.454956159,-1.176475410,-17.584387227,20.488760964,356.708235681,-0.757590968838,0.043573163342,0.651273601009,0.612686207723,0.782742746835
2154,-14.291468934,14.688031374,-17.578840977,20.493519706,134.215999731,0.529313664215,-0.544001161988,0.651068184318,0.612686207723,0.782742746835
2155,0.616604893,-20.489001254,-17.573292976,20.498277342,271.723763782,-0.022837218247,0.758851898311,0.650862702797,0.612686207723,0.782742746835
2156,13.388562263,15.528064870,-17.567743222,20.503033875,49.231527832,-0.495872676415,-0.575113513693,0.650657156383,0.612686207723,0.782742746835
2157,-20.366088815,-2.406625967,-17.562191715,20.507789304,186.739291882,0.754299585727,0.089134295074,0.650451545016,0.612686207723,0.782742746835
2158,16.646830888,-11.985302149,-17.556638453,20.512543631,324.247055932,-0.616549292151,0.443900079606,0.650245868632,0.612686207723,0.782742746835
2159,-4.179868086,20.087015037,-17.551083434,20.517296857,101.754819982,0.154809929128,-0.743963519878,0.650040127172,0.612686207723,0.782742746835
2160,-10.488907888,-17.639084605,-17.545526655,20.522048981,239.262584032,0.388478069922,0.653299429814,0.649834320573,0.612686207723,0.782742746835
2161,19.653773650,5.922727393,-17.539968117,20.526800005,16.770348082,-0.727917542595,-0.219360273811,0.649628448773,0.612686207723,0.782742746835
2162,-18.497105157,8.910759976,-17.534407816,20.531549930,154.278112132,0.685077968769,-0.330028147272,0.649422511710,0.612686207723,0.782742746835
2163,7.621820273,-19.069541744,-17.528845752,20.536298756,291.785876182,-0.282289639741,0.706279323865,0.649216509322,0.612686207723,0.782742746835
2164,7.262875996,19.214193268,-17.523281922,20.541046485,69.293640232,-0.268995407267,-0.711636787717,0.649010441547,0.612686207723,0.782742746835
